Store ID,Store Name,Positive Feedback,Feeback Store,Date Opened,Item as Described,Communication,Shipping Speed,Time Scraped
1526554,HAMPSON LANQE A tops Store,14709,96.6,22 Nov 2014,4.6,4.5,4.2,2017-04-30 01:34:13.785021
708930,-HOOK-ON-YOU- Store,8653,97.9,16 Sep 2011,4.7,4.7,4.6,2017-04-30 01:34:14.702092
111175,Lovingirl Sexy Lingerie,39797,98.8,25 Mar 2012,4.8,4.8,4.7,2017-04-30 01:34:15.642628
1479291,"KaiTingu Co.,Ltd.",5340,99.1,14 Oct 2014,4.7,4.8,4.7,2017-04-30 01:34:17.002146
1761819,WUWUWUWU Store,13479,93.3,09 Apr 2015,4.4,4.5,4.3,2017-04-30 01:34:18.144792
2678161,Timeline Store,735,98.3,01 Nov 2016,4.8,4.8,4.7,2017-04-30 01:34:19.474946
623302,MIACAWOR Store,21966,96.5,13 Apr 2013,4.6,4.7,4.6,2017-04-30 01:34:20.590798
1679019,TShirt Officially Licensed Store,26772,99.0,15 Jan 2015,4.8,4.8,4.7,2017-04-30 01:34:21.538074
536311,Twinkle Twinkle Star,1567,98.9,08 Sep 2013,4.8,4.8,4.6,2017-04-30 01:34:22.721597
1710347,The home of the wardrobe,4225,94.3,09 Feb 2015,4.5,4.5,4.3,2017-04-30 01:34:24.046340
428105,Jamickiki Brand Store,6339,89.4,08 Jun 2013,4.2,4.4,4.2,2017-04-30 01:34:25.024267
919433,Victory + Man,3476,98.7,07 Mar 2013,4.7,4.7,4.6,2017-04-30 01:34:26.246512
708930,-HOOK-ON-YOU- Store,8653,97.9,16 Sep 2011,4.7,4.7,4.6,2017-04-30 01:34:27.285056
1209587,PioneerCamp Official Flagship Store,38928,98.9,13 Apr 2014,4.8,4.9,4.7,2017-04-30 01:34:28.222314
1404031,HANHENT HH Official Store,14103,98.4,14 Aug 2014,4.8,4.7,4.7,2017-04-30 01:34:29.179659
527785,PhysiqApparel Store,12087,97.6,02 Jun 2013,4.7,4.7,4.6,2017-04-30 01:34:30.186762
1184273,Muscle&brothers Store,3184,98.1,18 Mar 2014,4.8,4.8,4.7,2017-04-30 01:34:31.283095
1871287,franchise-house,3157,96.4,27 Jul 2015,4.6,4.6,4.4,2017-04-30 01:34:32.391713
2346143,Men Ifu Store,6148,94.6,26 Jul 2016,4.5,4.6,4.3,2017-04-30 01:34:33.490681
815805,Joyonly Officially Store,9879,95.1,08 Nov 2012,4.5,4.6,4.3,2017-04-30 01:34:34.802562
1337113,Fly-Dreaming Store,2702,92.5,02 Jul 2014,4.5,4.5,4.4,2017-04-30 01:34:35.812419
2621009,RUMEIAI Store Store,3532,97.6,27 Sep 2016,4.7,4.7,4.5,2017-04-30 01:34:36.735432
1628601,Four Seasons House,1727,95.1,24 Dec 2014,4.5,4.5,4.5,2017-04-30 01:34:37.710070
1596237,"Store:Ningbo HITEE Apparel CO., LTD",2428,99.1,15 Dec 2014,4.8,4.7,4.6,2017-04-30 01:34:38.795817
2058103,NUTAKA Store,1385,92.3,04 Mar 2016,4.4,4.4,4.2,2017-04-30 01:34:39.802296
2343239,Tongze Apparel Store,1165,96.8,05 Aug 2016,4.6,4.5,4.4,2017-04-30 01:34:40.816346
1909384,Print shirt mall,535,91.8,01 Sep 2015,4.4,4.6,4.5,2017-04-30 01:34:41.774720
2218163,Top new trend store,345,96.3,24 Jun 2016,4.6,4.6,4.5,2017-04-30 01:34:42.740361
1908258,THE COOLMIND Store,11561,97.9,24 Aug 2015,4.7,4.6,4.4,2017-04-30 01:34:43.906811
537666,Alisa Aimee's store,11226,96.7,25 Sep 2013,4.5,4.5,4.4,2017-04-30 01:34:45.142148
2217068,Boutique Tops Store,7677,96.2,10 Jun 2016,4.5,4.5,4.2,2017-04-30 01:34:46.111927
612757,TEE2017 Store,961,98.2,04 Jul 2012,4.7,4.7,4.5,2017-04-30 01:34:47.046131
1702269,JWJ STORE,20644,98.6,01 Feb 2015,4.8,4.7,4.7,2017-04-30 01:34:48.007571
1209587,PioneerCamp Official Flagship Store,38928,98.9,13 Apr 2014,4.8,4.9,4.7,2017-04-30 01:34:48.911433
1075230,Miss Charm,27162,96.7,13 Dec 2013,4.6,4.6,4.2,2017-04-30 01:34:50.004727
806906,KUYOMENS Official Store,27933,97.4,09 May 2011,4.7,4.7,4.7,2017-04-30 01:34:51.226524
2344295,LETING Direct Inc. Store,381,97.8,10 Aug 2016,4.7,4.7,4.4,2017-04-30 01:34:52.269816
1184273,Muscle&brothers Store,3184,98.1,18 Mar 2014,4.8,4.8,4.7,2017-04-30 01:34:53.345639
1679019,TShirt Officially Licensed Store,26772,99.0,15 Jan 2015,4.8,4.8,4.7,2017-04-30 01:34:54.520140
913597,Costumes/Accessories Store,3064,97.0,06 Aug 2012,4.6,4.6,4.3,2017-04-30 01:34:55.543560
1725394,Leisure fashionistas Fitness Store,8692,97.8,12 Mar 2015,4.7,4.6,4.4,2017-04-30 01:34:56.602571
609086,AICLINE SHIRT,6841,97.4,24 Oct 2011,4.6,4.5,4.4,2017-04-30 01:34:57.565408
537154,Young Gao's store,7502,96.4,18 Sep 2013,4.6,4.6,4.3,2017-04-30 01:34:58.899076
2697027,L K men's clothes Store,172,96.2,13 Nov 2016,4.6,4.6,4.4,2017-04-30 01:35:00.083004
2217068,Boutique Tops Store,7677,96.2,10 Jun 2016,4.5,4.5,4.2,2017-04-30 01:35:01.313775
633893,Hip Top,19500,97.6,14 Aug 2013,4.7,4.6,4.4,2017-04-30 01:35:02.373931
1361294,LANGBEEYAR Official Store,34270,98.2,08 Jul 2014,4.7,4.8,4.6,2017-04-30 01:35:03.441754
1881421,CIP Branded Store,2217,96.1,03 Aug 2015,4.6,4.5,4.3,2017-04-30 01:35:04.389287
505512,Q-IMAGE Official Store,7973,97.1,12 Jan 2011,4.7,4.7,4.7,2017-04-30 01:35:05.579369
1050756,Flevans Official Store,2139,97.3,09 Dec 2013,4.7,4.6,4.4,2017-04-30 01:35:06.667016
609086,AICLINE SHIRT,6841,97.4,24 Oct 2011,4.6,4.5,4.4,2017-04-30 01:35:07.565965
314769,"ONTE Technology Co.,Ltd",3907,97.1,14 Apr 2011,4.6,4.7,4.4,2017-04-30 01:35:08.715493
1490177,Yitang Store,2985,98.8,20 Oct 2014,4.8,4.8,4.7,2017-04-30 01:35:09.703773
1209587,PioneerCamp Official Flagship Store,38928,98.9,13 Apr 2014,4.8,4.9,4.7,2017-04-30 01:35:10.603881
1526554,HAMPSON LANQE A tops Store,14709,96.6,22 Nov 2014,4.6,4.5,4.2,2017-04-30 01:35:11.650088
2186050,Beautiful,874,93.5,08 May 2016,4.5,4.4,4.3,2017-04-30 01:35:12.525958
111175,Lovingirl Sexy Lingerie,39797,98.8,25 Mar 2012,4.8,4.8,4.7,2017-04-30 01:35:13.403124
1879534,Abby Happy Store,4262,96.7,03 Aug 2015,4.6,4.6,4.3,2017-04-30 01:35:15.010534
1523380,YiWu Li Feng Men's Clothing,1702,92.2,20 Nov 2014,4.4,4.4,4.4,2017-04-30 01:35:16.160281
1900649,Shanghai Shirt Company,3352,98.5,20 Aug 2015,4.7,4.7,4.6,2017-04-30 01:35:17.220978
1202886,"Shenzhen Tianfen Electronics Co., Ltd.",20052,97.3,08 Apr 2014,4.7,4.7,4.6,2017-04-30 01:35:18.497075
2160036,TECHOME Pro- Store,478,95.4,18 Apr 2016,4.6,4.7,4.6,2017-04-30 01:35:19.783773
1113130,Shop1113130 Store,3906,99.0,27 Jan 2014,4.8,4.8,4.7,2017-04-30 01:35:20.815454
1016246,"Supplier in China. Wholesale, retail. High quality. Low Price!",7438,97.1,01 Nov 2013,4.6,4.6,4.5,2017-04-30 01:35:21.803030
2340256,Sales of sportswear shop Store,1006,95.5,03 Aug 2016,4.5,4.5,4.3,2017-04-30 01:35:22.782396
2849008,TTATT Design Store,40,100.0,09 Feb 2017,4.9,4.9,5.0,2017-04-30 01:35:24.035885
1244027,HH Tshirt Authorized Store,18862,98.8,29 Apr 2014,4.8,4.8,4.7,2017-04-30 01:35:25.109584
2224036,VOX store,587,97.3,05 Jun 2016,4.6,4.5,4.2,2017-04-30 01:35:26.285037
110325,"Hangzhou Longxi Co.,Ltd. store",24976,95.5,06 Feb 2012,4.6,4.6,4.5,2017-04-30 01:35:27.291763
1987194,XiaoMeng 3D Store,2472,96.7,20 Dec 2015,4.6,4.6,4.5,2017-04-30 01:35:28.292222
430882,Stylism Boutique Store,15366,97.6,11 Jul 2013,4.7,4.7,4.5,2017-04-30 01:35:29.145204
1908258,THE COOLMIND Store,11561,97.9,24 Aug 2015,4.7,4.6,4.4,2017-04-30 01:35:30.361001
914664,Shop914664 Store,1652,100.0,19 Sep 2012,4.9,4.6,4.6,2017-04-30 01:35:31.296224
916297,Newschool Store,24207,93.0,17 Nov 2012,4.4,4.5,4.3,2017-04-30 01:35:32.230269
1040983,I am Sim Store,2111,98.1,25 Nov 2013,4.7,4.7,4.4,2017-04-30 01:35:33.177290
1830389,MRMT Stay Here Store,5072,96.4,12 Jun 2015,4.6,4.6,4.5,2017-04-30 01:35:34.128363
2225003,Good luck to you,3108,96.6,30 May 2016,4.6,4.6,4.5,2017-04-30 01:35:35.039712
2612044,Qiaos Men's Store,2124,93.4,05 Oct 2016,4.4,4.6,4.5,2017-04-30 01:35:35.939549
1209587,PioneerCamp Official Flagship Store,38928,98.9,13 Apr 2014,4.8,4.9,4.7,2017-04-30 01:35:36.917435
2217068,Boutique Tops Store,7677,96.2,10 Jun 2016,4.5,4.5,4.2,2017-04-30 01:35:38.041854
2933088,APOENGE Professional Tops Store,6,87.5,03 Mar 2017,4.3,4.3,4.0,2017-04-30 01:35:39.055442
1817431,li fen wen na Official Store,16043,97.9,28 May 2015,4.7,4.7,4.6,2017-04-30 01:35:40.038183
511131,Little Cherry Fashion Clothing,14188,98.6,28 Mar 2012,4.8,4.8,4.7,2017-04-30 01:35:40.924246
2162155,YUNFEIFAN Store,1497,97.2,03 May 2016,4.7,4.6,4.5,2017-04-30 01:35:41.841379
2795041,Whosale PrintShirt Store,675,94.2,04 Dec 2016,4.7,4.8,4.7,2017-04-30 01:35:42.791383
734425,JUNGLE ZONE Official Store,23604,97.8,19 Aug 2013,4.8,4.8,4.7,2017-04-30 01:35:43.753276
2234033,Garment World,3147,89.1,24 Jun 2016,4.3,4.4,4.3,2017-04-30 01:35:44.621633
2834027,SORRYNA Store,249,100.0,11 Feb 2017,4.9,4.9,4.9,2017-04-30 01:35:45.698725
1900649,Shanghai Shirt Company,3352,98.5,20 Aug 2015,4.7,4.7,4.6,2017-04-30 01:35:46.659885
2093037,"hi ,See You Again :)",11854,94.6,13 Mar 2016,4.5,4.6,4.4,2017-04-30 01:35:47.584493
1619054,"HITEE Fashion CO,. LTD.",2758,98.5,17 Dec 2014,4.7,4.7,4.4,2017-04-30 01:35:48.577732
2227072,Navigators Store,5011,94.7,09 Jun 2016,4.5,4.5,4.3,2017-04-30 01:35:49.550336
1832347,HOOK ON YOU,1075,97.7,23 Jun 2015,4.7,4.7,4.5,2017-04-30 01:35:50.655315
1460275,EVOCUST Unique Store,4604,98.3,27 Sep 2014,4.7,4.7,4.6,2017-04-30 01:35:51.620420
1209587,PioneerCamp Official Flagship Store,38928,98.9,13 Apr 2014,4.8,4.9,4.7,2017-04-30 01:35:52.473223
133212,Dec'ple Store,10340,96.8,02 Aug 2013,4.7,4.7,4.5,2017-04-30 01:35:53.868371
1847694,Super T Shirts,5827,98.7,08 Jul 2015,4.8,4.7,4.6,2017-04-30 01:35:54.837746
423362,Militar Travel Store,7714,95.1,13 Apr 2013,4.5,4.6,4.4,2017-04-30 01:35:55.941182
511131,Little Cherry Fashion Clothing,14188,98.6,28 Mar 2012,4.8,4.8,4.7,2017-04-30 01:35:56.947946
2541012,Amachuen Store,1001,95.5,22 Sep 2016,4.6,4.6,4.6,2017-04-30 01:35:58.328997
911997,Logeeyar Store,32846,97.1,17 May 2012,4.6,4.7,4.6,2017-04-30 01:35:59.229015
1713178,Urban boys Store,3707,97.2,03 Mar 2015,4.7,4.7,4.6,2017-04-30 01:36:00.349271
734425,JUNGLE ZONE Official Store,23604,97.8,19 Aug 2013,4.8,4.8,4.7,2017-04-30 01:36:01.631010
1711703,BINYUXD Store,1750,98.4,25 Feb 2015,4.7,4.7,4.4,2017-04-30 01:36:02.962597
111175,Lovingirl Sexy Lingerie,39797,98.8,25 Mar 2012,4.8,4.8,4.7,2017-04-30 01:36:03.910017
1407195,Men bone Official Store,9187,98.0,17 Aug 2014,4.7,4.7,4.6,2017-04-30 01:36:05.695687
1113130,Shop1113130 Store,3906,99.0,27 Jan 2014,4.8,4.8,4.7,2017-04-30 01:36:06.582332
2134051,FanFish Store,2557,97.4,22 Mar 2016,4.7,4.7,4.5,2017-04-30 01:36:07.676280
2792007,CeteMete Store,282,97.6,28 Nov 2016,4.8,4.8,4.8,2017-04-30 01:36:08.524776
1934119,Dykhmily,1238,91.2,25 Sep 2015,4.3,4.4,4.2,2017-04-30 01:36:09.629079
406498,"Sophia apparel (China) Co., Ltd. More quantity more discount!",59668,97.9,18 Apr 2011,4.7,4.7,4.6,2017-04-30 01:36:10.860983
1461107,"Dier International Knitting Co.,Ltd.",10347,97.5,25 Sep 2014,4.6,4.7,4.4,2017-04-30 01:36:12.184803
2224112,Casual men's Store,4422,95.4,18 Jun 2016,4.5,4.6,4.4,2017-04-30 01:36:13.142675
229916,Herman Store,11764,96.8,30 Jun 2013,4.5,4.6,4.4,2017-04-30 01:36:14.545359
1209587,PioneerCamp Official Flagship Store,38928,98.9,13 Apr 2014,4.8,4.9,4.7,2017-04-30 01:36:15.425348
1817431,li fen wen na Official Store,16043,97.9,28 May 2015,4.7,4.7,4.6,2017-04-30 01:36:16.340392
815655,HAMPSON LANQE Golden Friendship Store,49000,96.2,01 Nov 2012,4.6,4.6,4.3,2017-04-30 01:36:17.278453
2198058,weli's Store,3071,98.0,28 May 2016,4.7,4.7,4.5,2017-04-30 01:36:18.332373
413224,Mr.1991INC&Miss.GO TopBrand Store,34105,97.3,26 Jul 2012,4.6,4.6,4.5,2017-04-30 01:36:19.209596
1665279,ANGRYGOLDFISH 6 Store,12639,98.1,08 Jan 2015,4.7,4.7,4.5,2017-04-30 01:36:20.304487
235468,Online Store 235468,18339,96.4,03 Sep 2013,4.6,4.6,4.4,2017-04-30 01:36:21.257822
1862286,B&W Fashion Online,628,96.9,17 Jul 2015,4.6,4.6,4.5,2017-04-30 01:36:22.447358
1490177,Yitang Store,2985,98.8,20 Oct 2014,4.8,4.8,4.7,2017-04-30 01:36:23.871487
708930,-HOOK-ON-YOU- Store,8653,97.9,16 Sep 2011,4.7,4.7,4.6,2017-04-30 01:36:24.818966
1972481,Cross Group Co. Ltd.,3229,97.7,04 Dec 2015,4.6,4.6,4.3,2017-04-30 01:36:26.121727
1164249,LiSENBAO Store,11596,96.8,04 Mar 2014,4.6,4.7,4.6,2017-04-30 01:36:27.243245
1075230,Miss Charm,27162,96.7,13 Dec 2013,4.6,4.6,4.2,2017-04-30 01:36:28.260122
1847694,Super T Shirts,5827,98.7,08 Jul 2015,4.8,4.7,4.6,2017-04-30 01:36:29.218271
1257056,Famous brand stores ! Top quality !,5519,97.5,07 May 2014,4.6,4.6,4.5,2017-04-30 01:36:30.227804
605432,Hugo chen's store,19784,98.2,11 Jan 2011,4.7,4.8,4.7,2017-04-30 01:36:31.199285
1162283,JACKET CORDEE Store,27465,97.8,04 Mar 2014,4.7,4.7,4.6,2017-04-30 01:36:32.504782
1110887,Tai Tao Clothing Factory,5994,97.7,11 Feb 2014,4.7,4.7,4.6,2017-04-30 01:36:33.580641
734425,JUNGLE ZONE Official Store,23604,97.8,19 Aug 2013,4.8,4.8,4.7,2017-04-30 01:36:34.553367
1404031,HANHENT HH Official Store,14103,98.4,14 Aug 2014,4.8,4.7,4.7,2017-04-30 01:36:35.653744
1209587,PioneerCamp Official Flagship Store,38928,98.9,13 Apr 2014,4.8,4.9,4.7,2017-04-30 01:36:36.612545
815655,HAMPSON LANQE Golden Friendship Store,49000,96.2,01 Nov 2012,4.6,4.6,4.3,2017-04-30 01:36:37.724073
708930,-HOOK-ON-YOU- Store,8653,97.9,16 Sep 2011,4.7,4.7,4.6,2017-04-30 01:36:38.737680
1143048,ESLITE HYUN 007 Store,9693,96.7,19 Feb 2014,4.7,4.7,4.6,2017-04-30 01:36:39.829022
1817431,li fen wen na Official Store,16043,97.9,28 May 2015,4.7,4.7,4.6,2017-04-30 01:36:40.862957
1665279,ANGRYGOLDFISH 6 Store,12639,98.1,08 Jan 2015,4.7,4.7,4.5,2017-04-30 01:36:41.837789
1420182,Tesco Apparel,5775,94.2,02 Sep 2014,4.6,4.6,4.4,2017-04-30 01:36:42.752223
111175,Lovingirl Sexy Lingerie,39797,98.8,25 Mar 2012,4.8,4.8,4.7,2017-04-30 01:36:43.633625
1415117,CSX,1523,93.9,28 Aug 2014,4.5,4.6,4.5,2017-04-30 01:36:44.710778
2189131,"World First.,LTD",9792,98.9,17 May 2016,4.8,4.7,4.6,2017-04-30 01:36:45.917824
424064,Moe Cerf Enterprise Store,2700,97.8,20 Apr 2013,4.7,4.7,4.5,2017-04-30 01:36:47.005183
1713178,Urban boys Store,3707,97.2,03 Mar 2015,4.7,4.7,4.6,2017-04-30 01:36:48.807319
1596237,"Store:Ningbo HITEE Apparel CO., LTD",2428,99.1,15 Dec 2014,4.8,4.7,4.6,2017-04-30 01:36:49.923995
326509,jackcheng  store,4669,96.4,24 Jan 2013,4.7,4.7,4.5,2017-04-30 01:36:50.947689
2188079,Shenzhen Manluodi Trade Co LTD,6318,93.4,12 May 2016,4.4,4.4,4.3,2017-04-30 01:36:52.048304
527785,PhysiqApparel Store,12087,97.6,02 Jun 2013,4.7,4.7,4.6,2017-04-30 01:36:53.118634
633351,beautiful life of store,1248,96.3,08 Aug 2013,4.6,4.6,4.4,2017-04-30 01:36:54.103049
2349317,Trend Clothes Store,3840,91.7,09 Aug 2016,4.4,4.5,4.4,2017-04-30 01:36:55.020996
1628921,Third Person,1588,95.6,28 Dec 2014,4.6,4.6,4.5,2017-04-30 01:36:56.249100
1209587,PioneerCamp Official Flagship Store,38928,98.9,13 Apr 2014,4.8,4.9,4.7,2017-04-30 01:36:57.199379
2027080,JPJ,3193,98.1,18 Feb 2016,4.7,4.6,4.3,2017-04-30 01:36:58.494855
2847014,YUEQIAN Store,336,96.9,10 Feb 2017,4.6,4.6,4.6,2017-04-30 01:36:59.650375
2812068,RUBU Store,314,99.7,05 Feb 2017,4.8,4.8,4.9,2017-04-30 01:37:00.514211
708930,-HOOK-ON-YOU- Store,8653,97.9,16 Sep 2011,4.7,4.7,4.6,2017-04-30 01:37:01.435944
2488075,peace world Store,14,100.0,19 Sep 2016,4.9,4.9,4.9,2017-04-30 01:37:02.323479
2058103,NUTAKA Store,1385,92.3,04 Mar 2016,4.4,4.4,4.2,2017-04-30 01:37:03.210711
537666,Alisa Aimee's store,11226,96.7,25 Sep 2013,4.5,4.5,4.4,2017-04-30 01:37:04.404889
1627833,Shop1627833 Store,10701,98.6,27 Dec 2014,4.7,4.7,4.4,2017-04-30 01:37:05.448800
2666161,uncle Loong Store,823,99.2,28 Oct 2016,4.8,4.7,4.6,2017-04-30 01:37:06.397127
2500051,Area 13 Store,293,92.9,17 Sep 2016,4.3,4.3,4.1,2017-04-30 01:37:07.288720
2338329,"Extrusion E-Commerce Co., Ltd. Store",565,97.9,15 Aug 2016,4.7,4.7,4.7,2017-04-30 01:37:08.500800
2621009,RUMEIAI Store Store,3532,97.6,27 Sep 2016,4.7,4.7,4.5,2017-04-30 01:37:09.505799
1241643,Famous fashion brand store,8582,95.7,27 Apr 2014,4.6,4.5,4.4,2017-04-30 01:37:10.390323
1949444,520YUANYUAN7758520,431,89.3,24 Oct 2015,4.2,4.3,4.2,2017-04-30 01:37:11.509395
633893,Hip Top,19500,97.6,14 Aug 2013,4.7,4.6,4.4,2017-04-30 01:37:12.512427
817493,Beauty Walking,7470,97.1,31 Dec 2012,4.7,4.7,4.6,2017-04-30 01:37:13.672844
734050,Lance Donovan Professional Men Apparel & Accessories Store,19386,96.1,15 Aug 2013,4.6,4.6,4.5,2017-04-30 01:37:14.756514
2162155,YUNFEIFAN Store,1497,97.2,03 May 2016,4.7,4.6,4.5,2017-04-30 01:37:15.710484
913597,Costumes/Accessories Store,3064,97.0,06 Aug 2012,4.6,4.6,4.3,2017-04-30 01:37:16.755040
1209587,PioneerCamp Official Flagship Store,38928,98.9,13 Apr 2014,4.8,4.9,4.7,2017-04-30 01:37:17.651442
1526554,HAMPSON LANQE A tops Store,14709,96.6,22 Nov 2014,4.6,4.5,4.2,2017-04-30 01:37:18.586106
708930,-HOOK-ON-YOU- Store,8653,97.9,16 Sep 2011,4.7,4.7,4.6,2017-04-30 01:37:19.630131
218377,Envmenst Men's Apparel Store,38887,93.7,18 Feb 2013,4.4,4.5,4.3,2017-04-30 01:37:20.732238
1832347,HOOK ON YOU,1075,97.7,23 Jun 2015,4.7,4.7,4.5,2017-04-30 01:37:21.751854
2338276,COCEDDB Store,744,95.9,09 Aug 2016,4.7,4.6,4.4,2017-04-30 01:37:22.750668
2294019,Fo-classy Store,520,99.8,30 Jun 2016,5.0,5.0,5.0,2017-04-30 01:37:23.696839
2412070,365 Print Store,292,96.5,03 Sep 2016,4.6,4.6,4.3,2017-04-30 01:37:25.061612
500019,RAISEVERN Official Store,46170,94.9,22 Apr 2010,4.5,4.5,4.3,2017-04-30 01:37:26.091972
1987598,Seven Joe Official Store,6854,97.8,26 Dec 2015,4.7,4.7,4.6,2017-04-30 01:37:27.190190
436373,soullab urbanclothing Store,4497,95.0,13 Sep 2013,4.5,4.5,4.3,2017-04-30 01:37:28.524229
2799217,Dave Park Store,71,98.6,16 Jan 2017,4.9,5.0,4.9,2017-04-30 01:37:29.434081
1490177,Yitang Store,2985,98.8,20 Oct 2014,4.8,4.8,4.7,2017-04-30 01:37:31.159728
500019,RAISEVERN Official Store,46170,94.9,22 Apr 2010,4.5,4.5,4.3,2017-04-30 01:37:32.179934
1713178,Urban boys Store,3707,97.2,03 Mar 2015,4.7,4.7,4.6,2017-04-30 01:37:33.285406
817493,Beauty Walking,7470,97.1,31 Dec 2012,4.7,4.7,4.6,2017-04-30 01:37:34.308674
1075230,Miss Charm,27162,96.7,13 Dec 2013,4.6,4.6,4.2,2017-04-30 01:37:35.331947
1209587,PioneerCamp Official Flagship Store,38928,98.9,13 Apr 2014,4.8,4.9,4.7,2017-04-30 01:37:36.367281
1987598,Seven Joe Official Store,6854,97.8,26 Dec 2015,4.7,4.7,4.6,2017-04-30 01:37:38.284564
734425,JUNGLE ZONE Official Store,23604,97.8,19 Aug 2013,4.8,4.8,4.7,2017-04-30 01:37:39.483433
1458019,Cassie ZRJ,9910,97.1,25 Sep 2014,4.6,4.6,4.5,2017-04-30 01:37:40.499777
703003,Hey ! Jerry,3500,97.5,20 Jul 2010,4.7,4.6,4.3,2017-04-30 01:37:41.786277
417331,J's Style,15485,97.7,24 Dec 2012,4.7,4.7,4.6,2017-04-30 01:37:42.869775
1404031,HANHENT HH Official Store,14103,98.4,14 Aug 2014,4.8,4.7,4.7,2017-04-30 01:37:43.796785
913597,Costumes/Accessories Store,3064,97.0,06 Aug 2012,4.6,4.6,4.3,2017-04-30 01:37:44.820748
2059140,Variation dragon dress,2009,97.1,05 Mar 2016,4.6,4.6,4.5,2017-04-30 01:37:45.979929
1702269,JWJ STORE,20644,98.6,01 Feb 2015,4.8,4.7,4.7,2017-04-30 01:37:47.253382
2477040,GYMSPECLALIST Store,5338,96.8,12 Sep 2016,4.7,4.7,4.4,2017-04-30 01:37:48.256180
1665191,Singo Yao,7053,96.7,07 Jan 2015,4.6,4.7,4.4,2017-04-30 01:37:49.374690
1972984,good faith management fur,2748,98.2,08 Dec 2015,4.7,4.8,4.8,2017-04-30 01:37:50.477099
734425,JUNGLE ZONE Official Store,23604,97.8,19 Aug 2013,4.8,4.8,4.7,2017-04-30 01:37:51.352186
2234033,Garment World,3147,89.1,24 Jun 2016,4.3,4.4,4.3,2017-04-30 01:37:52.386925
2162008,Superheros,10070,98.3,14 Apr 2016,4.8,4.7,4.5,2017-04-30 01:37:53.465862
1021558,YOUREYES STORE,3687,95.6,06 Nov 2013,4.6,4.6,4.6,2017-04-30 01:37:54.624930
511131,Little Cherry Fashion Clothing,14188,98.6,28 Mar 2012,4.8,4.8,4.7,2017-04-30 01:37:55.492611
1941454,Hope Eagle,3299,95.2,10 Oct 2015,4.6,4.6,4.4,2017-04-30 01:37:56.449105
1702269,JWJ STORE,20644,98.6,01 Feb 2015,4.8,4.7,4.7,2017-04-30 01:37:57.400166
322668,ZENGVEE Flagship Store - for Men,11121,94.0,10 Sep 2012,4.5,4.5,4.3,2017-04-30 01:37:58.449036
1750227,Ever Professionals Store,1659,97.6,24 Mar 2015,4.7,4.7,4.4,2017-04-30 01:37:59.455977
1738360,zecmos Store,2913,97.1,20 Mar 2015,4.7,4.7,4.6,2017-04-30 01:38:00.596683
609086,AICLINE SHIRT,6841,97.4,24 Oct 2011,4.6,4.5,4.4,2017-04-30 01:38:01.729689
1209587,PioneerCamp Official Flagship Store,38928,98.9,13 Apr 2014,4.8,4.9,4.7,2017-04-30 01:38:02.720466
111175,Lovingirl Sexy Lingerie,39797,98.8,25 Mar 2012,4.8,4.8,4.7,2017-04-30 01:38:03.680725
708930,-HOOK-ON-YOU- Store,8653,97.9,16 Sep 2011,4.7,4.7,4.6,2017-04-30 01:38:04.598145
932882,FORGIVENESS FGSS Store,6956,96.7,04 Aug 2013,4.6,4.5,4.4,2017-04-30 01:38:05.504194
1665279,ANGRYGOLDFISH 6 Store,12639,98.1,08 Jan 2015,4.7,4.7,4.5,2017-04-30 01:38:06.615225
1980090,Haoyu,2767,97.6,11 Dec 2015,4.7,4.7,4.6,2017-04-30 01:38:07.520449
2344246,Luckynut Store,282,97.3,05 Aug 2016,4.6,4.6,4.5,2017-04-30 01:38:08.496139
2027080,JPJ,3193,98.1,18 Feb 2016,4.7,4.6,4.3,2017-04-30 01:38:09.810512
216555,Shop216555 Store,8284,98.2,01 Dec 2012,4.7,4.8,4.6,2017-04-30 01:38:10.896368
521990,believe me Store,1199,93.4,29 Mar 2013,4.4,4.5,4.1,2017-04-30 01:38:11.940439
2189131,"World First.,LTD",9792,98.9,17 May 2016,4.8,4.7,4.6,2017-04-30 01:38:12.872326
2142130,Fashion female clothing brand,4327,95.8,28 Mar 2016,4.6,4.6,4.4,2017-04-30 01:38:14.095377
708930,-HOOK-ON-YOU- Store,8653,97.9,16 Sep 2011,4.7,4.7,4.6,2017-04-30 01:38:15.658770
1949172,Jessica Boutique,4802,98.0,22 Oct 2015,4.7,4.6,4.4,2017-04-30 01:38:16.649290
1407195,Men bone Official Store,9187,98.0,17 Aug 2014,4.7,4.7,4.6,2017-04-30 01:38:17.613815
2372010,FunTees Store,852,97.9,18 Aug 2016,4.7,4.6,4.5,2017-04-30 01:38:18.688895
227828,COCLSTIK Store,6351,97.5,05 Jun 2013,4.7,4.7,4.5,2017-04-30 01:38:20.084331
2690004,QZMUOU Shopping Store,382,98.2,09 Nov 2016,4.7,4.7,4.6,2017-04-30 01:38:21.247397
1043997,Iwool Merino,1591,99.1,03 Dec 2013,4.8,4.8,4.7,2017-04-30 01:38:22.170701
1165057,Shenzhen NewView One Top Apparel Franchise Store,7070,97.8,03 Mar 2014,4.7,4.7,4.6,2017-04-30 01:38:23.073021
817493,Beauty Walking,7470,97.1,31 Dec 2012,4.7,4.7,4.6,2017-04-30 01:38:24.057604
1817431,li fen wen na Official Store,16043,97.9,28 May 2015,4.7,4.7,4.6,2017-04-30 01:38:25.205758
